"","Sample_ID","Sample_date","Sample_site","Genus_sp_lifestage","Number_counted","Zoop_density","Zoop_biomass","Zoop_len_avg","FTG_Groups_1","biop_152_codes","biop_152_names"
"5402","20200715-1279_20m","2020-07-15","1279_20m","Monostyla",0,0,0,NA,"Monostyla sp.",9995,"rotifer"
"5403","20200715-1279_20m","2020-07-15","1279_20m","Notholca",0,0,0,NA,"Notholca sp.",9995,"rotifer"
"5404","20200715-1279_20m","2020-07-15","1279_20m","O_birgei_eggs",0,0,0,NA,"O_birgei_eggs",994,"Cop eggs"
"5405","20200715-1279_20m","2020-07-15","1279_20m","O_birgei_w_eggs",0,0,0,NA,"O_birgei_w",15,"Dia.Birg"
"5406","20200715-1279_20m","2020-07-15","1279_20m","Calanoida_immature",125,3.1302744264,3.99383376307005,0.4731375,"O_birgei_w",15,"Dia.Birg"
"5407","20200715-1279_20m","2020-07-15","1279_20m","O_birgei_wo_eggs",0,0,0,NA,"O_birgei_wo",15,"Dia.Birg"
"5408","20200715-1279_20m","2020-07-15","1279_20m","Calanoida_immature",125,3.1302744264,3.99383376307005,0.4731375,"O_birgei_wo",15,"Dia.Birg"
"5409","20200715-1279_20m","2020-07-15","1279_20m","P_chiltoni_eggs",0,0,0,NA,"P_chiltoni_eggs",994,"Cop eggs"
"5410","20200715-1279_20m","2020-07-15","1279_20m","P_chiltoni_w_eggs",0,0,0,NA,"P_chiltoni_w",9992,"othercyclo"
"5411","20200715-1279_20m","2020-07-15","1279_20m","Cyclopoida_immature",14,0.3505907358,0.241501086314814,0.334321428571429,"P_chiltoni_w",9992,"othercyclo"
"5412","20200715-1279_20m","2020-07-15","1279_20m","P_chiltoni_wo_eggs",0,0,0,NA,"P_chiltoni_wo",9992,"othercyclo"
"5413","20200715-1279_20m","2020-07-15","1279_20m","Cyclopoida_immature",14,0.3505907358,0.241501086314814,0.334321428571429,"P_chiltoni_wo",9992,"othercyclo"
"5414","20200715-1279_20m","2020-07-15","1279_20m","P_hudsoni",0,0,0,NA,"Bipalpus hudsoni",9995,"rotifer"
"5415","20200715-1279_20m","2020-07-15","1279_20m","P_poppei_eggs",0,0,0,NA,"P_f_poppei_eggs",994,"Cop eggs"
"5416","20200715-1279_20m","2020-07-15","1279_20m","P_poppei_w_eggs",0,0,0,NA,"P_f_poppei_w",186,"Pa.F.Pop"
"5417","20200715-1279_20m","2020-07-15","1279_20m","Cyclopoida_immature",14,0.3505907358,0.241501086314814,0.334321428571429,"P_f_poppei_w",186,"Pa.F.Pop"
"5418","20200715-1279_20m","2020-07-15","1279_20m","P_poppei_wo_eggs",0,0,0,NA,"P_f_poppei_wo",186,"Pa.F.Pop"
"5419","20200715-1279_20m","2020-07-15","1279_20m","Cyclopoida_immature",14,0.3505907358,0.241501086314814,0.334321428571429,"P_f_poppei_wo",186,"Pa.F.Pop"
"5420","20200715-1279_20m","2020-07-15","1279_20m","Platyias",0,0,0,NA,"Platyias sp.",9995,"rotifer"
"5421","20200715-1279_20m","2020-07-15","1279_20m","Pleuroxus_eggs",0,0,0,NA,"Pleuroxus_spp_eggs",993,"Clad eggs"
"5422","20200715-1279_20m","2020-07-15","1279_20m","Pleuroxus_w_eggs",0,0,0,NA,"Pleuroxus_spp_w",990,"unkclad.d"
"5423","20200715-1279_20m","2020-07-15","1279_20m","Pleuroxus_wo_eggs",0,0,0,NA,"Pleuroxus_spp_wo",990,"unkclad.d"
"5424","20200715-1279_20m","2020-07-15","1279_20m","Ploesoma_sp",5,0.1252109771,0,NA,NA,NA,NA
"5425","20200715-1279_20m","2020-07-15","1279_20m","Polyarthra",329,8.2388822902,6.096772894748,NA,"Polyarthra sp.",9995,"rotifer"
"5426","20200715-1279_20m","2020-07-15","1279_20m","Rare_Cladoceran_eggs",0,0,0,NA,"Rare_Cladoceran_eggs",993,"Clad eggs"
"5427","20200715-1279_20m","2020-07-15","1279_20m","Rare_Copepod_eggs",0,0,0,NA,"Rare_copepod_eggs",994,"Cop eggs"
"5428","20200715-1279_20m","2020-07-15","1279_20m","S_calanoides",0,0,0,NA,"S_calanoides",811,"S.Cal.Cp"
"5429","20200715-1279_20m","2020-07-15","1279_20m","Calanoida_immature",125,3.1302744264,3.99383376307005,0.4731375,"S_calanoides",811,"S.Cal.Cp"
"5430","20200715-1279_20m","2020-07-15","1279_20m","S_crystallina_eggs",0,0,0,NA,"Sida_crystallina_eggs",993,"Clad eggs"
"5431","20200715-1279_20m","2020-07-15","1279_20m","S_crystallina_w_eggs",0,0,0,NA,"Sida_crystallina_w",128,"Sida.Crys"
"5432","20200715-1279_20m","2020-07-15","1279_20m","S_crystallina_wo_eggs",0,0,0,NA,"Sida_crystallina_wo",128,"Sida.Crys"
"5433","20200715-1279_20m","2020-07-15","1279_20m","S_oregonensis_eggs",0,0,0,NA,"S_oregonensis_wggs",994,"Cop eggs"
"5434","20200715-1279_20m","2020-07-15","1279_20m","S_oregonensis_w_eggs",0,0,0,NA,"S_oregonensis_w",58,"Di.Oregon"
"5435","20200715-1279_20m","2020-07-15","1279_20m","Calanoida_immature",125,3.1302744264,3.99383376307005,0.4731375,"S_oregonensis_w",58,"Di.Oregon"
"5436","20200715-1279_20m","2020-07-15","1279_20m","S_oregonensis_wo_eggs",6,0.1502531724,1.04641573016595,1.06066666666667,"S_oregonensis_wo",58,"Di.Oregon"
"5437","20200715-1279_20m","2020-07-15","1279_20m","Calanoida_immature",125,3.1302744264,3.99383376307005,0.4731375,"S_oregonensis_wo",58,"Di.Oregon"
"5438","20200715-1279_20m","2020-07-15","1279_20m","S_pallidus_eggs",0,0,0,NA,"S_pallidus_eggs",994,"Cop eggs"
"5439","20200715-1279_20m","2020-07-15","1279_20m","S_pallidus_w_eggs",0,0,0,NA,"S_pallidus_w",9993,"othercala"
"5440","20200715-1279_20m","2020-07-15","1279_20m","Calanoida_immature",125,3.1302744264,3.99383376307005,0.4731375,"S_pallidus_w",9993,"othercala"
"5441","20200715-1279_20m","2020-07-15","1279_20m","S_pallidus_wo_eggs",0,0,0,NA,"S_pallidus_wo",9993,"othercala"
"5442","20200715-1279_20m","2020-07-15","1279_20m","Calanoida_immature",125,3.1302744264,3.99383376307005,0.4731375,"S_pallidus_wo",9993,"othercala"
"5443","20200715-1279_20m","2020-07-15","1279_20m","S_pygmaeus_eggs",0,0,0,NA,"S_pygmaeus_eggs",994,"Cop eggs"
"5444","20200715-1279_20m","2020-07-15","1279_20m","S_pygmaeus_w_eggs",0,0,0,NA,"S_pygmaeus_w",9993,"othercala"
"5445","20200715-1279_20m","2020-07-15","1279_20m","Calanoida_immature",125,3.1302744264,3.99383376307005,0.4731375,"S_pygmaeus_w",9993,"othercala"
"5446","20200715-1279_20m","2020-07-15","1279_20m","S_pygmaeus_wo_eggs",0,0,0,NA,"S_pygmaeus_wo",9993,"othercala"
"5447","20200715-1279_20m","2020-07-15","1279_20m","Calanoida_immature",125,3.1302744264,3.99383376307005,0.4731375,"S_pygmaeus_wo",9993,"othercala"
"5448","20200715-1279_20m","2020-07-15","1279_20m","S_reighardi_eggs",0,0,0,NA,"S_reighardi_eggs",994,"Cop eggs"
"5449","20200715-1279_20m","2020-07-15","1279_20m","S_reighardi_w_eggs",0,0,0,NA,"S_reighardi_w",79,"Di.Reigh"
"5450","20200715-1279_20m","2020-07-15","1279_20m","Calanoida_immature",125,3.1302744264,3.99383376307005,0.4731375,"S_reighardi_w",79,"Di.Reigh"
"5451","20200715-1279_20m","2020-07-15","1279_20m","S_reighardi_wo_eggs",0,0,0,NA,"S_reighardi_wo",79,"Di.Reigh"
"5452","20200715-1279_20m","2020-07-15","1279_20m","Calanoida_immature",125,3.1302744264,3.99383376307005,0.4731375,"S_reighardi_wo",79,"Di.Reigh"
"5453","20200715-1279_20m","2020-07-15","1279_20m","Scapholeberis_eggs",0,0,0,NA,"Scapholeberis_spp_eggs",993,"Clad eggs"
"5454","20200715-1279_20m","2020-07-15","1279_20m","Scapholeberis_w_eggs",0,0,0,NA,"Scapholeberis_spp_w",191,"Sc.Kingi"
"5455","20200715-1279_20m","2020-07-15","1279_20m","Scapholeberis_wo_eggs",0,0,0,NA,"Scapholeberis_spp_wo",191,"Sc.Kingi"
"5456","20200715-1279_20m","2020-07-15","1279_20m","Simocephalus_eggs",0,0,0,NA,"Simocephalus_spp_eggs",993,"Clad eggs"
"5457","20200715-1279_20m","2020-07-15","1279_20m","Simocephalus_w_eggs",0,0,0,NA,"Simocephalus_spp_w",168,"Simo.Ser"
"5458","20200715-1279_20m","2020-07-15","1279_20m","Simocephalus_wo_eggs",0,0,0,NA,"Simocephalus_spp_wo",168,"Simo.Ser"
"5459","20200715-1279_20m","2020-07-15","1279_20m","Synchaeta",0,0,0,NA,"Synchaeta sp.",9995,"rotifer"
"5460","20200715-1279_20m","2020-07-15","1279_20m","T_crassus_eggs",0,0,0,NA,"T_crassus_eggs",994,"Cop eggs"
"5461","20200715-1279_20m","2020-07-15","1279_20m","T_crassus_w_eggs",0,0,0,NA,"T_crassus_w_eggs",9992,"othercyclo"
"5462","20200715-1279_20m","2020-07-15","1279_20m","T_crassus_wo_eggs",0,0,0,NA,"T_crassus_wo_eggs",9992,"othercyclo"
"5463","20200715-1279_20m","2020-07-15","1279_20m","T_prasinus_mexicanus_eggs",0,0,0,NA,"T_prasinus_mexicanus_eggs",994,"Cop eggs"
"5464","20200715-1279_20m","2020-07-15","1279_20m","T_prasinus_mexicanus_w_eggs",0,0,0,NA,"T_prasinus_mexicanus_w_eggs",9992,"othercyclo"
"5465","20200715-1279_20m","2020-07-15","1279_20m","Cyclopoida_immature",14,0.3505907358,0.241501086314814,0.334321428571429,"T_prasinus_mexicanus_w_eggs",9992,"othercyclo"
"5466","20200715-1279_20m","2020-07-15","1279_20m","T_prasinus_mexicanus_wo_eggs",0,0,0,NA,"T_prasinus_mexicanus_w_eggs",9992,"othercyclo"
"5467","20200715-1279_20m","2020-07-15","1279_20m","Calanoida_immature",125,3.1302744264,3.99383376307005,0.4731375,"Temoridae_immature",301,"Temoridae.immature"
"5468","20200715-1279_20m","2020-07-15","1279_20m","Testudinella",0,0,0,NA,"Testudinella sp.",9995,"rotifer"
"5469","20200715-1279_20m","2020-07-15","1279_20m","Trichocerca",0,0,0,NA,"Trichocerca sp.",9995,"rotifer"
"5470","20200715-1279_20m","2020-07-15","1279_20m","Unidentified_Cladoceran",0,0,0,NA,"Unidentified_Cladocerans",990,"unkclad.d"
"5471","20200715-1279_20m","2020-07-15","1279_20m","Unidentified_Daphnia",0,0,0,NA,"Unidentified_Daphnia",113,"Daph.sp"
"5472","20200715-1279_20m","2020-07-15","1279_20m","Unidentified_Rotifers",12120,303.5114083819,133.241508279654,NA,"Unidentified_rotifers",9995,"rotifer"
"5473","20200812-1279_20m","2020-08-12","1279_20m","A_harpae_eggs",0,0,0,NA,"Acroperus_harpae_eggs",993,"Clad eggs"
"5474","20200812-1279_20m","2020-08-12","1279_20m","A_harpae_w_eggs",0,0,0,NA,"Acroperus_harpae_w",161,"Ac.Harp"
"5475","20200812-1279_20m","2020-08-12","1279_20m","A_harpae_wo_eggs",0,0,0,NA,"Acroperus_harpae_wo",161,"Ac.Harp"
"5476","20200812-1279_20m","2020-08-12","1279_20m","A_vernalis_eggs",0,0,0,NA,"A_vernalis_eggs",994,"Cop eggs"
"5477","20200812-1279_20m","2020-08-12","1279_20m","A_vernalis_w_eggs",0,0,0,NA,"A_vernalis_w",34,"Acan.vern"
"5478","20200812-1279_20m","2020-08-12","1279_20m","Cyclopoida_immature",12,0.7070151353,0.596086849911979,0.366916666666667,"A_vernalis_w",34,"Acan.vern"
"5479","20200812-1279_20m","2020-08-12","1279_20m","A_vernalis_wo_eggs",0,0,0,NA,"A_vernalis_wo",34,"Acan.vern"
"5480","20200812-1279_20m","2020-08-12","1279_20m","Cyclopoida_immature",12,0.7070151353,0.596086849911979,0.366916666666667,"A_vernalis_wo",34,"Acan.vern"
"5481","20200812-1279_20m","2020-08-12","1279_20m","Alona_eggs",0,0,0,NA,"Alona_spp_eggs",993,"Clad eggs"
"5482","20200812-1279_20m","2020-08-12","1279_20m","Alona_w_eggs",0,0,0,NA,"Alona_spp_w",181,"Alona.sp"
"5483","20200812-1279_20m","2020-08-12","1279_20m","Alona_wo_eggs",0,0,0,NA,"Alona_spp_wo",181,"Alona.sp"
"5484","20200812-1279_20m","2020-08-12","1279_20m","Alonella_eggs",0,0,0,NA,"Alonella_spp_eggs",993,"Clad eggs"
"5485","20200812-1279_20m","2020-08-12","1279_20m","Alonella_w_eggs",0,0,0,NA,"Alonella_spp_w",9997,"Alonella"
"5486","20200812-1279_20m","2020-08-12","1279_20m","Alonella_wo_eggs",0,0,0,NA,"Alonella_spp_wo",9997,"Alonella"
"5487","20200812-1279_20m","2020-08-12","1279_20m","Argulus_eggs",0,0,0,NA,"Argulus_spp_eggs",994,"Cop  eggs"
"5488","20200812-1279_20m","2020-08-12","1279_20m","Argulus_w_eggs",0,0,0,NA,"Argulus_spp_w",9992,"othercyclo"
"5489","20200812-1279_20m","2020-08-12","1279_20m","Argulus_wo_eggs",0,0,0,NA,"Argulus_spp_wo",9992,"othercyclo"
"5490","20200812-1279_20m","2020-08-12","1279_20m","Ascomorpha",0,0,0,NA,"Ascomorpha sp.",9995,"rotifer"
"5491","20200812-1279_20m","2020-08-12","1279_20m","Asplanchna",10,0.5891792794,0.094268684704,NA,"Asplanchna sp.",9995,"rotifer"
"5492","20200812-1279_20m","2020-08-12","1279_20m","B_coregoni_eggs",0,0,0,NA,"B_coregoni_eggs",993,"Clad eggs"
"5493","20200812-1279_20m","2020-08-12","1279_20m","B_coregoni_w_eggs",0,0,0,NA,"B_coregoni_w",3,"Eub.Coreg"
"5494","20200812-1279_20m","2020-08-12","1279_20m","B_coregoni_wo_eggs",0,0,0,NA,"B_coregoni_wo",3,"Eub.Coreg"
"5495","20200812-1279_20m","2020-08-12","1279_20m","B_deitersi_eggs",0,0,0,NA,"B_deitersi_eggs",993,"Clad eggs"
"5496","20200812-1279_20m","2020-08-12","1279_20m","B_deitersi_w_eggs",0,0,0,NA,"B_deitersi_w",990,"unkclad.d"
"5497","20200812-1279_20m","2020-08-12","1279_20m","B_deitersi_wo_eggs",0,0,0,NA,"B_deitersi_wo",990,"unkclad.d"
"5498","20200812-1279_20m","2020-08-12","1279_20m","B_longimanus_eggs",0,0,0,NA,"Bythotrephes_eggs",993,"Clad eggs"
"5499","20200812-1279_20m","2020-08-12","1279_20m","B_longimanus_w_eggs",0,0,0,NA,"Bythotrephes_w",200,"Bythothre"
"5500","20200812-1279_20m","2020-08-12","1279_20m","B_longimanus_wo_eggs",0,0,0,NA,"Bythotrephes_wo",200,"Bythothre"
"5501","20200812-1279_20m","2020-08-12","1279_20m","B_longirostris_eggs",3,0,0.090144429738,NA,"B_longirostris_eggs",993,"Clad eggs"
"5502","20200812-1279_20m","2020-08-12","1279_20m","B_longirostris_w_eggs",1,0.0589179279,0.0900752804605957,0.333,"B_longirostris_w",1,"Bo.Longer"
"5503","20200812-1279_20m","2020-08-12","1279_20m","B_longirostris_wo_eggs",1,0.0589179279,0.0364821645164907,0.222,"B_longirostris_wo",1,"Bo.Longer"
"5504","20200812-1279_20m","2020-08-12","1279_20m","Brachionus",1,0.0589179279,0.01178358558,NA,"Brachionus sp.",9995,"rotifer"
"5505","20200812-1279_20m","2020-08-12","1279_20m","C_pengoi_eggs",0,0,0,NA,"Cercopagis_eggs",993,"Clad eggs"
"5506","20200812-1279_20m","2020-08-12","1279_20m","C_pengoi_w_eggs",0,0,0,NA,"Cercopagis_w",990,"unkclad.d"
"5507","20200812-1279_20m","2020-08-12","1279_20m","C_pengoi_wo_eggs",0,0,0,NA,"Cercopagis_wo",990,"unkclad.d"
"5508","20200812-1279_20m","2020-08-12","1279_20m","C_scutifer_eggs",0,0,0,NA,"C_scutifer_eggs",994,"Cop eggs"
"5509","20200812-1279_20m","2020-08-12","1279_20m","C_scutifer_w_eggs",0,0,0,NA,"C_scutifer_w",154,"Cy.Scut"
"5510","20200812-1279_20m","2020-08-12","1279_20m","Cyclopoida_immature",12,0.7070151353,0.596086849911979,0.366916666666667,"C_scutifer_w",154,"Cy.Scut"
"5511","20200812-1279_20m","2020-08-12","1279_20m","C_scutifer_wo_eggs",0,0,0,NA,"C_scutifer_wo",154,"Cy.Scut"
"5512","20200812-1279_20m","2020-08-12","1279_20m","Cyclopoida_immature",12,0.7070151353,0.596086849911979,0.366916666666667,"C_scutifer_wo",154,"Cy.Scut"
"5513","20200812-1279_20m","2020-08-12","1279_20m","C_strenuus_eggs",0,0,0,NA,"C_strenuus_eggs",994,"Cop  eggs"
"5514","20200812-1279_20m","2020-08-12","1279_20m","C_strenuus_w_eggs",0,0,0,NA,"C_strenuus_w",9992,"othercyclo"
"5515","20200812-1279_20m","2020-08-12","1279_20m","Cyclopoida_immature",12,0.7070151353,0.596086849911979,0.366916666666667,"C_strenuus_w",9992,"othercyclo"
"5516","20200812-1279_20m","2020-08-12","1279_20m","C_strenuus_wo_eggs",0,0,0,NA,"C_strenuus_wo",9992,"othercyclo"
"5517","20200812-1279_20m","2020-08-12","1279_20m","Cyclopoida_immature",12,0.7070151353,0.596086849911979,0.366916666666667,"C_strenuus_wo",9992,"othercyclo"
"5518","20200812-1279_20m","2020-08-12","1279_20m","Calanoid_nauplii",544,32.0513527989,4.89241110702058,0.1702,"Calanoid_nauplii",83,"Cal. Naup"
"5519","20200812-1279_20m","2020-08-12","1279_20m","Calanoida_immature",141,8.3074278393,10.4058518893083,0.5536125,"Immature_calanoids",9993,"othercala"
"5520","20200812-1279_20m","2020-08-12","1279_20m","Camptocercus_eggs",0,0,0,NA,"Camptocercus_spp_eggs",993,"Clad eggs"
"5521","20200812-1279_20m","2020-08-12","1279_20m","Camptocercus_w_eggs",0,0,0,NA,"Camptocercus_spp_w",9996,"Cam.rect"
"5522","20200812-1279_20m","2020-08-12","1279_20m","Camptocercus_wo_eggs",0,0,0,NA,"Camptocercus_spp_wo",9996,"Cam.rect"
"5523","20200812-1279_20m","2020-08-12","1279_20m","Canthocamptus_eggs",0,0,0,NA,"Harpacticoid_eggs",994,"Cop  eggs"
"5524","20200812-1279_20m","2020-08-12","1279_20m","Canthocamptus_nauplii",0,0,0,NA,"Harpacticoid_nauplii",85,"Harp.Naup"
"5525","20200812-1279_20m","2020-08-12","1279_20m","Canthocamptus_w_eggs",0,0,0,NA,"Harpacticoids_w",135,"Harpact"
"5526","20200812-1279_20m","2020-08-12","1279_20m","Canthocamptus_wo_eggs",0,0,0,NA,"Harpacticoids_wo",135,"Harpact"
"5527","20200812-1279_20m","2020-08-12","1279_20m","Ceriodaphnia_eggs",0,0,0,NA,"Ceriodaphnia_spp_wggs",993,"Clad eggs"
"5528","20200812-1279_20m","2020-08-12","1279_20m","Ceriodaphnia_w_eggs",0,0,0,NA,"Ceriodaphnia_spp_w",189,"Cerio.sp"
"5529","20200812-1279_20m","2020-08-12","1279_20m","Ceriodaphnia_wo_eggs",0,0,0,NA,"Ceriodaphnia_spp_wo",189,"Cerio.sp"
"5530","20200812-1279_20m","2020-08-12","1279_20m","Chydorids_eggs",0,0,0,NA,"Chydorid_eggs",993,"Clad eggs"
"5531","20200812-1279_20m","2020-08-12","1279_20m","Chydorids_w_eggs",0,0,0,NA,"Chydorids_w",13,"Ch.Sphae"
"5532","20200812-1279_20m","2020-08-12","1279_20m","Chydorids_wo_eggs",0,0,0,NA,"Chydorids_wo",13,"Ch.Sphae"
"5533","20200812-1279_20m","2020-08-12","1279_20m","Collotheca",0,0,0,NA,"Collotheca sp.",9995,"rotifer"
"5534","20200812-1279_20m","2020-08-12","1279_20m","Conochilus",0,0,0,NA,"Conochilus sp.",9995,"rotifer"
"5535","20200812-1279_20m","2020-08-12","1279_20m","Cyclopoida_immature",12,0.7070151353,0.596086849911979,0.366916666666667,"Cyclopidae_immature",9992,"othercyclo"
"5536","20200812-1279_20m","2020-08-12","1279_20m","Cyclopoid_nauplii",9,0.5302613515,0.0580157224014074,0.141833333333333,"Cyclopoid_nauplii",82,"Cycl.Naup"
"5537","20200812-1279_20m","2020-08-12","1279_20m","D_ambigua_eggs",0,0,0,NA,"D_ambigua_eggs",993,"Clad eggs"
"5538","20200812-1279_20m","2020-08-12","1279_20m","D_ambigua_w_eggs",0,0,0,NA,"D_ambigua_w",113,"Daph.sp"
"5539","20200812-1279_20m","2020-08-12","1279_20m","D_ambigua_wo_eggs",0,0,0,NA,"D_ambigua_wo",113,"Daph.sp"
"5540","20200812-1279_20m","2020-08-12","1279_20m","D_laevis_eggs",0,0,0,NA,"D_laevis_eggs",993,"Clad eggs"
"5541","20200812-1279_20m","2020-08-12","1279_20m","D_laevis_w_eggs",0,0,0,NA,"D_laevis_w",113,"Daph.sp"
"5542","20200812-1279_20m","2020-08-12","1279_20m","D_laevis_wo_eggs",0,0,0,NA,"D_laevis_wo",113,"Daph.sp"
"5543","20200812-1279_20m","2020-08-12","1279_20m","D_longiremis_eggs",0,0,0,NA,"D_longiremis_eggs",993,"Clad eggs"
"5544","20200812-1279_20m","2020-08-12","1279_20m","D_longiremis_w_eggs",0,0,0,NA,"D_longiremis_w",7,"Da.Long"
"5545","20200812-1279_20m","2020-08-12","1279_20m","D_longiremis_wo_eggs",0,0,0,NA,"D_longiremis_wo",7,"Da.Long"
"5546","20200812-1279_20m","2020-08-12","1279_20m","D_lumholtzi_eggs",0,0,0,NA,"D_limholtzi_eggs",993,"Clad eggs"
"5547","20200812-1279_20m","2020-08-12","1279_20m","D_lumholtzi_w_eggs",0,0,0,NA,"D_lumholtzi_w",113,"Daph.sp"
"5548","20200812-1279_20m","2020-08-12","1279_20m","D_lumholtzi_wo_eggs",0,0,0,NA,"D_lumholtzi_wo",113,"Daph.sp"
"5549","20200812-1279_20m","2020-08-12","1279_20m","D_mendotae_eggs",0,0,0,NA,"D_mendotae_eggs",993,"Clad eggs"
"5550","20200812-1279_20m","2020-08-12","1279_20m","D_mendotae_w_eggs",0,0,0,NA,"D_mendotae_w",9,"Da.G.Men"
"5551","20200812-1279_20m","2020-08-12","1279_20m","D_mendotae_wo_eggs",2,0.1178358559,1.04505390775131,1.11,"D_mendotae_wo",9,"Da.G.Men"
"5552","20200812-1279_20m","2020-08-12","1279_20m","D_nanus_eggs",0,0,0,NA,"D_nanus_eggs",994,"Cop  eggs"
"5553","20200812-1279_20m","2020-08-12","1279_20m","D_nanus_w_eggs",0,0,0,NA,"D_nanus_w",9992,"othercyclo"
"5554","20200812-1279_20m","2020-08-12","1279_20m","Cyclopoida_immature",12,0.7070151353,0.596086849911979,0.366916666666667,"D_nanus_w",9992,"othercyclo"
"5555","20200812-1279_20m","2020-08-12","1279_20m","D_nanus_wo_eggs",0,0,0,NA,"D_nanus_wo",9992,"othercyclo"
"5556","20200812-1279_20m","2020-08-12","1279_20m","Cyclopoida_immature",12,0.7070151353,0.596086849911979,0.366916666666667,"D_nanus_wo",9992,"othercyclo"
"5557","20200812-1279_20m","2020-08-12","1279_20m","D_parvula_eggs",0,0,0,NA,"D_parvula_eggs",993,"Clad eggs"
"5558","20200812-1279_20m","2020-08-12","1279_20m","D_parvula_w_eggs",0,0,0,NA,"D_parvula_w",125,"Da.Parv"
"5559","20200812-1279_20m","2020-08-12","1279_20m","D_parvula_wo_eggs",0,0,0,NA,"D_parvula_wo",125,"Da.Parv"
"5560","20200812-1279_20m","2020-08-12","1279_20m","D_pulex_eggs",0,0,0,NA,"D_pulex_eggs",993,"Clad eggs"
"5561","20200812-1279_20m","2020-08-12","1279_20m","D_pulex_w_eggs",0,0,0,NA,"D_pulex_w",151,"Da.Pulex"
"5562","20200812-1279_20m","2020-08-12","1279_20m","D_pulex_wo_eggs",0,0,0,NA,"D_pulex_wo",151,"Da.Pulex"
"5563","20200812-1279_20m","2020-08-12","1279_20m","D_retrocurva_eggs",0,0,0,NA,"D_retrocurva_eggs",993,"Clad eggs"
"5564","20200812-1279_20m","2020-08-12","1279_20m","D_retrocurva_w_eggs",0,0,0,NA,"D_retrocurva_w",5,"Da.Retro"
"5565","20200812-1279_20m","2020-08-12","1279_20m","D_retrocurva_wo_eggs",0,0,0,NA,"D_retrocurva_wo",5,"Da.Retro"
"5566","20200812-1279_20m","2020-08-12","1279_20m","D_rosea_eggs",0,0,0,NA,"D_rosea_eggs",993,"Clad eggs"
"5567","20200812-1279_20m","2020-08-12","1279_20m","D_rosea_w_eggs",0,0,0,NA,"D_rosea_w",113,"Daph.sp"
"5568","20200812-1279_20m","2020-08-12","1279_20m","D_rosea_wo_eggs",0,0,0,NA,"D_rosea_wo",113,"Daph.sp"
"5569","20200812-1279_20m","2020-08-12","1279_20m","D_schodleri_eggs",0,0,0,NA,"D_schodleri_eggs",993,"Clad eggs"
"5570","20200812-1279_20m","2020-08-12","1279_20m","D_schodleri_w_eggs",0,0,0,NA,"D_schodleri_w",113,"Daph.sp"
"5571","20200812-1279_20m","2020-08-12","1279_20m","D_schodleri_wo_eggs",0,0,0,NA,"D_schodleri_wo",113,"Daph.sp"
"5572","20200812-1279_20m","2020-08-12","1279_20m","D_thomasi_eggs",0,0,0,NA,"D_thomasi_eggs",994,"Cop eggs"
"5573","20200812-1279_20m","2020-08-12","1279_20m","D_thomasi_w_eggs",0,0,0,NA,"D_thomasi_w",31,"Dia.Thoma"
"5574","20200812-1279_20m","2020-08-12","1279_20m","Cyclopoida_immature",12,0.7070151353,0.596086849911979,0.366916666666667,"D_thomasi_w",31,"Dia.Thoma"
"5575","20200812-1279_20m","2020-08-12","1279_20m","D_thomasi_wo_eggs",0,0,0,NA,"D_thomasi_wo",31,"Dia.Thoma"
"5576","20200812-1279_20m","2020-08-12","1279_20m","Cyclopoida_immature",12,0.7070151353,0.596086849911979,0.366916666666667,"D_thomasi_wo",31,"Dia.Thoma"
"5577","20200812-1279_20m","2020-08-12","1279_20m","Diaphanosoma_eggs",0,0,0,NA,"Diaphanosoma_spp_eggs",993,"Clad eggs"
"5578","20200812-1279_20m","2020-08-12","1279_20m","Diaphanosoma_w_eggs",0,0,0,NA,"Diaphanosoma_spp_w",187,"Dia.Brach"
"5579","20200812-1279_20m","2020-08-12","1279_20m","Diaphanosoma_wo_eggs",0,0,0,NA,"Diaphanosoma_spp_wo",187,"Dia.Brach"
"5580","20200812-1279_20m","2020-08-12","1279_20m","Calanoida_immature",141,8.3074278393,10.4058518893083,0.5536125,"Diaptomidae_immature",300,"Diaptomidae.immature"
"5581","20200812-1279_20m","2020-08-12","1279_20m","Dreissena_veligers",62,3.6529115322,1.698603862473,0.18315,"Dreissena_veligers",234,"Veligers"
"5582","20200812-1279_20m","2020-08-12","1279_20m","E_agilis_eggs",0,0,0,NA,"E_agilis_eggs",994,"Cop eggs"
"5583","20200812-1279_20m","2020-08-12","1279_20m","E_agilis_w_eggs",0,0,0,NA,"E_agilis_w",43,"Eucyclops"
"5584","20200812-1279_20m","2020-08-12","1279_20m","Cyclopoida_immature",12,0.7070151353,0.596086849911979,0.366916666666667,"E_agilis_w",43,"Eucyclops"
