"","Sample_ID","Sample_date","Sample_site","Chl_a_ugL_L"
"3030","20180427-1318_20m",2018-04-27,"1318_20m",1.199
"3031","20180427-1319_15m",2018-04-27,"1319_15m",2.958
"3032","20180427-1320_10m",2018-04-27,"1320_10m",1.049
"3033","20180516-1279_20m",2018-05-16,"1279_20m",4.558
"3034","20180516-1280_15m",2018-05-16,"1280_15m",3.823
"3035","20180516-1281_10m",2018-05-16,"1281_10m",3.383
"3036","20180516-1281_5m",2018-05-16,"1281_5m",2.934
"3037","20180516-1310_5m",2018-05-16,"1310_5m",2.027
"3038","20180516-1318_20m",2018-05-16,"1318_20m",4.264
"3039","20180516-1319_15m",2018-05-16,"1319_15m",2.972
"3040","20180516-1320_10m",2018-05-16,"1320_10m",2.379
"3041","20180524-1279_20m",2018-05-24,"1279_20m",2.494
"3042","20180524-1280_15m",2018-05-24,"1280_15m",2.547
"3043","20180524-1281_10m",2018-05-24,"1281_10m",2.956
"3044","20180524-1281_5m",2018-05-24,"1281_5m",5.092
"3045","20180524-1310_5m",2018-05-24,"1310_5m",3.511
"3046","20180524-1318_20m",2018-05-24,"1318_20m",2.956
"3047","20180524-1319_15m",2018-05-24,"1319_15m",2.406
"3048","20180524-1320_10m",2018-05-24,"1320_10m",4.269
"3049","20180606-1279_20m",2018-06-06,"1279_20m",0.933
"3050","20180606-1280_15m",2018-06-06,"1280_15m",1.181
"3051","20180606-1281_10m",2018-06-06,"1281_10m",1.416
"3052","20180606-1281_5m",2018-06-06,"1281_5m",3.061
"3053","20180606-1310_5m",2018-06-06,"1310_5m",0.631
"3054","20180606-1318_20m",2018-06-06,"1318_20m",0.705
"3055","20180606-1319_15m",2018-06-06,"1319_15m",1.259
"3056","20180606-1320_10m",2018-06-06,"1320_10m",1.155
"3057","20180620-1279_20m",2018-06-20,"1279_20m",1.698
"3058","20180620-1281_10m",2018-06-20,"1281_10m",1.666
"3059","20180626-1319_15m",2018-06-26,"1319_15m",2.606
"3060","20180705-1279_20m",2018-07-05,"1279_20m",1.874
"3061","20180705-1280_15m",2018-07-05,"1280_15m",2.243
"3062","20180705-1281_10m",2018-07-05,"1281_10m",3.204
"3063","20180705-1281_5m",2018-07-05,"1281_5m",3.009
"3064","20180705-1310_5m",2018-07-05,"1310_5m",3.439
"3065","20180705-1318_20m",2018-07-05,"1318_20m",2.117
"3066","20180705-1319_15m",2018-07-05,"1319_15m",2.878
"3067","20180705-1320_10m",2018-07-05,"1320_10m",2.563
"3068","20180719-1279_20m",2018-07-19,"1279_20m",1.699
"3069","20180719-1280_15m",2018-07-19,"1280_15m",3.075
"3070","20180719-1281_10m",2018-07-19,"1281_10m",2.942
"3071","20180719-1281_5m",2018-07-19,"1281_5m",2.558
"3072","20180719-1310_5m",2018-07-19,"1310_5m",3.068
"3073","20180719-1318_20m",2018-07-19,"1318_20m",1.821
"3074","20180719-1319_15m",2018-07-19,"1319_15m",1.79
"3075","20180719-1320_10m",2018-07-19,"1320_10m",2.334
"3076","20180731-1279_20m",2018-07-31,"1279_20m",2.163
"3077","20180731-1280_15m",2018-07-31,"1280_15m",1.989
"3078","20180731-1281_10m",2018-07-31,"1281_10m",7.786
"3079","20180731-1281_5m",2018-07-31,"1281_5m",3.594
"3080","20180802-1319_15m",2018-08-02,"1319_15m",2.43
"3081","20180820-1279_20m",2018-08-20,"1279_20m",1.551
"3082","20180820-1281_10m",2018-08-20,"1281_10m",2.646
"3083","20180820-1281_5m",2018-08-20,"1281_5m",2.921
"3084","20180824-1319_15m",2018-08-24,"1319_15m",2.432
"3085","20180914-1279_20m",2018-09-14,"1279_20m",4.875
"3086","20180914-1280_15m",2018-09-14,"1280_15m",6.787
"3087","20180914-1281_10m",2018-09-14,"1281_10m",6.101
"3088","20180914-1281_5m",2018-09-14,"1281_5m",7.07
"3089","20180914-1310_5m",2018-09-14,"1310_5m",3.826
"3090","20180914-1318_20m",2018-09-14,"1318_20m",5.708
"3091","20180914-1319_15m",2018-09-14,"1319_15m",4.523
"3092","20180914-1320_10m",2018-09-14,"1320_10m",3.185
"3093","20180927-1279_20m",2018-09-27,"1279_20m",3.882
"3094","20180927-1310_5m",2018-09-27,"1310_5m",4.507
"3095","20180927-1318_20m",2018-09-27,"1318_20m",3.941
"3096","20180927-1319_15m",2018-09-27,"1319_15m",6.104
"3097","20180927-1320_10m",2018-09-27,"1320_10m",6.275
"3098","20180312-27-918",2018-03-12,"27-918",1.331
"3099","20180312-36-873",2018-03-12,"36-873",0.226
"3100","20180312-37-890",2018-03-12,"37-890",0.564
"3101","20180322-27-918",2018-03-22,"27-918",0.828
"3102","20180322-29-905",2018-03-22,"29-905",0.486
"3103","20180322-36-873",2018-03-22,"36-873",0.669
"3104","20180322-37-890",2018-03-22,"37-890",0.785
"3105","20180402-14-972",2018-04-02,"14-972",0.514
"3106","20180402-16-970",2018-04-02,"16-970",1.637
"3107","20180402-27-918",2018-04-02,"27-918",1.505
"3108","20180402-29-905",2018-04-02,"29-905",0.636
"3109","20180402-36-873",2018-04-02,"36-873",1.057
"3110","20180402-37-890",2018-04-02,"37-890",0.295
"3111","20180402-3-996",2018-04-02,"3-996",1.782
"3112","20180402-8-994",2018-04-02,"8-994",1.725
"3113","20180418-14-972",2018-04-18,"14-972",1.234
"3114","20180418-16-970",2018-04-18,"16-970",1.187
"3115","20180418-27-918",2018-04-18,"27-918",1.243
"3116","20180418-29-905",2018-04-18,"29-905",1.903
"3117","20180418-36-873",2018-04-18,"36-873",1.217
"3118","20180418-37-890",2018-04-18,"37-890",6.183
"3119","20180418-3-996",2018-04-18,"3-996",2.289
"3120","20180418-8-994",2018-04-18,"8-994",1.983
"3121","20180508-14-972",2018-05-08,"14-972",0
"3122","20180508-16-970",2018-05-08,"16-970",3.776
"3123","20180508-27-918",2018-05-08,"27-918",3.409
"3124","20180508-29-905",2018-05-08,"29-905",4.794
"3125","20180508-36-873",2018-05-08,"36-873",15.672
"3126","20180508-37-890",2018-05-08,"37-890",10.023
"3127","20180508-3-996",2018-05-08,"3-996",8.064
"3128","20180508-8-994",2018-05-08,"8-994",4.79
"3129","20180522-14-972",2018-05-22,"14-972",2.443
"3130","20180522-16-970",2018-05-22,"16-970",5.629
"3131","20180522-27-918",2018-05-22,"27-918",13.282
"3132","20180522-29-905",2018-05-22,"29-905",6.586
"3133","20180522-36-873",2018-05-22,"36-873",5.316
"3134","20180522-37-890",2018-05-22,"37-890",14.339
"3135","20180522-3-996",2018-05-22,"3-996",19.554
"3136","20180522-8-994",2018-05-22,"8-994",8.701
"3137","20180607-14-972",2018-06-07,"14-972",1.986
"3138","20180607-16-970",2018-06-07,"16-970",1.559
"3139","20180607-27-918",2018-06-07,"27-918",3.823
"3140","20180607-29-905",2018-06-07,"29-905",2.924
"3141","20180607-36-873",2018-06-07,"36-873",3.669
"3142","20180607-37-890",2018-06-07,"37-890",4.761
"3143","20180607-3-996",2018-06-07,"3-996",7.898
"3144","20180607-8-994",2018-06-07,"8-994",1.292
"3145","20180621-14-972",2018-06-21,"14-972",1.37
"3146","20180621-16-970",2018-06-21,"16-970",1.346
"3147","20180621-27-918",2018-06-21,"27-918",1.009
"3148","20180621-29-905",2018-06-21,"29-905",2.739
"3149","20180621-36-873",2018-06-21,"36-873",3.845
"3150","20180621-37-890",2018-06-21,"37-890",3.036
"3151","20180621-3-996",2018-06-21,"3-996",12.365
"3152","20180621-8-994",2018-06-21,"8-994",3.872
"3153","20180702-14-972",2018-07-02,"14-972",5.515
"3154","20180702-16-970",2018-07-02,"16-970",9.44
"3155","20180702-27-918",2018-07-02,"27-918",3.94
"3156","20180702-29-905",2018-07-02,"29-905",6.126
"3157","20180702-36-873",2018-07-02,"36-873",35.575
"3158","20180702-37-890",2018-07-02,"37-890",12.409
"3159","20180702-3-996",2018-07-02,"3-996",15.394
"3160","20180702-8-994",2018-07-02,"8-994",10.011
"3161","20180719-14-972",2018-07-19,"14-972",8.388
"3162","20180719-16-970",2018-07-19,"16-970",8.569
"3163","20180719-27-918",2018-07-19,"27-918",1.651
"3164","20180719-29-905",2018-07-19,"29-905",1.354
"3165","20180719-36-873",2018-07-19,"36-873",7.376
"3166","20180719-37-890",2018-07-19,"37-890",7.848
"3167","20180719-3-996",2018-07-19,"3-996",16.722
"3168","20180719-8-994",2018-07-19,"8-994",4.954
"3169","20180730-14-972",2018-07-30,"14-972",13.159
"3170","20180730-16-970",2018-07-30,"16-970",9.133
"3171","20180730-27-918",2018-07-30,"27-918",4.094
"3172","20180730-29-905",2018-07-30,"29-905",5.219
"3173","20180730-36-873",2018-07-30,"36-873",14.102
"3174","20180730-37-890",2018-07-30,"37-890",12.777
"3175","20180730-3-996",2018-07-30,"3-996",28.442
"3176","20180730-8-994",2018-07-30,"8-994",17.896
"3177","20180817-14-972",2018-08-17,"14-972",14.199
"3178","20180817-16-970",2018-08-17,"16-970",15.353
"3179","20180817-27-918",2018-08-17,"27-918",3.455
"3180","20180817-29-905",2018-08-17,"29-905",3.605
"3181","20180817-36-873",2018-08-17,"36-873",9.936
"3182","20180817-37-890",2018-08-17,"37-890",8.606
"3183","20180817-3-996",2018-08-17,"3-996",17.296
"3184","20180817-8-994",2018-08-17,"8-994",15.043
"3185","20180831-14-972",2018-08-31,"14-972",18.29
"3186","20180831-16-970",2018-08-31,"16-970",14.85
"3187","20180831-27-918",2018-08-31,"27-918",7.626
"3188","20180831-29-905",2018-08-31,"29-905",12.218
"3189","20180831-36-873",2018-08-31,"36-873",18.794
"3190","20180831-37-890",2018-08-31,"37-890",16.007
"3191","20180831-3-996",2018-08-31,"3-996",16.421
"3192","20180831-8-994",2018-08-31,"8-994",8.491
"3193","20180927-14-972",2018-09-27,"14-972",1.655
"3194","20180927-16-970",2018-09-27,"16-970",4.883
"3195","20180927-27-918",2018-09-27,"27-918",2.472
"3196","20180927-29-905",2018-09-27,"29-905",1.725
"3197","20180927-36-873",2018-09-27,"36-873",7.214
"3198","20180927-37-890",2018-09-27,"37-890",7.124
"3199","20180927-3-996",2018-09-27,"3-996",13.946
"3200","20180927-8-994",2018-09-27,"8-994",15.579
"3201","20190416-3-996",2019-04-16,"3-996",6.803013699
"3202","20190416-8-994",2019-04-16,"8-994",3.2574
"3203","20190416-14-972",2019-04-16,"14-972",1.549081081
"3204","20190416-16-970",2019-04-16,"16-970",1.861973684
"3205","20190416-27-918",2019-04-16,"27-918",3.7736
"3206","20190416-29-905",2019-04-16,"29-905",3.680492308
"3207","20190416-36-873",2019-04-16,"36-873",2.507478261
"3208","20190416-37-890",2019-04-16,"37-890",1.633411765
"3209","20190424-3-996",2019-04-24,"3-996",3.125235
"3210","20190424-8-994",2019-04-24,"8-994",1.843635
"3211","20190424-14-972",2019-04-24,"14-972",0.476595
"3212","20190424-16-970",2019-04-24,"16-970",1.207347676
"3213","20190424-27-918",2019-04-24,"27-918",2.569875
"3214","20190424-29-905",2019-04-24,"29-905",0.893115
"3215","20190424-36-873",2019-04-24,"36-873",2.142675
"3216","20190424-37-890",2019-04-24,"37-890",3.17775959
"3217","20190515-3-996",2019-05-15,"3-996",1.969431193
"3218","20190515-8-994",2019-05-15,"8-994",1.794833333
"3219","20190515-14-972",2019-05-15,"14-972",2.04789
"3220","20190515-16-970",2019-05-15,"16-970",2.190769231
"3221","20190515-27-918",2019-05-15,"27-918",1.760652174
"3222","20190515-29-905",2019-05-15,"29-905",1.598486842
"3223","20190515-36-873",2019-05-15,"36-873",0.873818182
"3224","20190515-37-890",2019-05-15,"37-890",0.729115385
"3225","20190522-3-996",2019-05-22,"3-996",20.554995
"3226","20190522-8-994",2019-05-22,"8-994",1.939755
"3227","20190522-14-972",2019-05-22,"14-972",1.290945
"3228","20190522-16-970",2019-05-22,"16-970",2.780805
"3229","20190522-27-918",2019-05-22,"27-918",3.125235
"3230","20190522-29-905",2019-05-22,"29-905",3.386895
"3231","20190522-36-873",2019-05-22,"36-873",1.962999706
"3232","20190522-37-890",2019-05-22,"37-890",4.378081154
"3233","20190606-3-996",2019-06-06,"3-996",6.18372
"3234","20190606-8-994",2019-06-06,"8-994",1.71948
"3235","20190606-14-972",2019-06-06,"14-972",6.6216
"3236","20190606-16-970",2019-06-06,"16-970",15.17895
"3237","20190606-27-918",2019-06-06,"27-918",2.98239
"3238","20190606-29-905",2019-06-06,"29-905",3.83412
"3239","20190606-36-873",2019-06-06,"36-873",6.28251
"3240","20190606-37-890",2019-06-06,"37-890",8.92314
"3241","20190618-8-994",2019-06-18,"8-994",5.744505
"3242","20190618-14-972",2019-06-18,"14-972",1.654065
"3243","20190618-16-970",2019-06-18,"16-970",1.152105
"3244","20190618-27-918",2019-06-18,"27-918",2.286855
"3245","20190618-29-905",2019-06-18,"29-905",4.177215
"3246","20190618-36-873",2019-06-18,"36-873",3.165599118
"3247","20190618-37-890",2019-06-18,"37-890",1.638045
"3248","20190701-3-996",2019-07-01,"3-996",5.028945
"3249","20190701-8-994",2019-07-01,"8-994",3.653895
"3250","20190701-14-972",2019-07-01,"14-972",2.605653
"3251","20190701-16-970",2019-07-01,"16-970",5.568285
"3252","20190701-27-918",2019-07-01,"27-918",8.692185
"3253","20190701-29-905",2019-07-01,"29-905",13.447455
"3254","20190701-36-873",2019-07-01,"36-873",19.385535
"3255","20190701-37-890",2019-07-01,"37-890",17.166765
"3256","20190715-8-994",2019-07-15,"8-994",5.02761
"3257","20190715-14-972",2019-07-15,"14-972",7.68159
"3258","20190715-16-970",2019-07-15,"16-970",5.80191
"3259","20190715-27-918",2019-07-15,"27-918",1.4151
"3260","20190715-29-905",2019-07-15,"29-905",3.24939
"3261","20190715-36-873",2019-07-15,"36-873",60.64731811
"3262","20190715-37-890",2019-07-15,"37-890",14.25513
"3263","20190730-8-994",2019-07-30,"8-994",3.93024
"3264","20190730-14-972",2019-07-30,"14-972",8.88576
"3265","20190730-16-970",2019-07-30,"16-970",12.86406
"3266","20190730-27-918",2019-07-30,"27-918",2.52315
"3267","20190730-29-905",2019-07-30,"29-905",50.18212987
"3268","20190730-36-873",2019-07-30,"36-873",37.96043478
"3269","20190730-37-890",2019-07-30,"37-890",142.311
"3270","20190816-8-994",2019-08-16,"8-994",5.477505
"3271","20190816-14-972",2019-08-16,"14-972",7.971285
"3272","20190816-16-970",2019-08-16,"16-970",16.517955
"3273","20190816-27-918",2019-08-16,"27-918",2.756775
"3274","20190816-29-905",2019-08-16,"29-905",4.980885
"3275","20190816-36-873",2019-08-16,"36-873",37.722205
"3276","20190816-37-890",2019-08-16,"37-890",60.95629071
"3277","20190830-8-994",2019-08-30,"8-994",10.26081
"3278","20190830-14-972",2019-08-30,"14-972",16.74624
"3279","20190830-16-970",2019-08-30,"16-970",13.706
"3280","20190830-27-918",2019-08-30,"27-918",7.86048
"3281","20190830-29-905",2019-08-30,"29-905",6.18906
"3282","20190830-36-873",2019-08-30,"36-873",23.46086842
"3283","20190830-37-890",2019-08-30,"37-890",19.0015
"3284","20190422-1279_20m",2019-04-22,"1279_20m",3.0438
"3285","20190422-1280_15m",2019-04-22,"1280_15m",4.10913
"3286","20190422-1281_10m",2019-04-22,"1281_10m",1.97847
"3287","20190422-1281_5m",2019-04-22,"1281_5m",2.403
"3288","20190422-1310_5m",2019-04-22,"1310_5m",1.0413
"3289","20190422-1318_20m",2019-04-22,"1318_20m",2.40567
"3290","20190422-1319_15m",2019-04-22,"1319_15m",1.7622
"3291","20190422-1320_10m",2019-04-22,"1320_10m",1.15344
"3292","20190506-1279_20m",2019-05-06,"1279_20m",6.35727
"3293","20190506-1280_15m",2019-05-06,"1280_15m",12.75459
"3294","20190506-1281_10m",2019-05-06,"1281_10m",4.3521
"3295","20190506-1281_5m",2019-05-06,"1281_5m",0.84105
"3296","20190506-1310_5m",2019-05-06,"1310_5m",1.10004
"3297","20190506-1318_20m",2019-05-06,"1318_20m",7.60683
"3298","20190506-1319_15m",2019-05-06,"1319_15m",4.03971
"3299","20190506-1320_10m",2019-05-06,"1320_10m",2.62995
"3300","20190524-1279_20m",2019-05-24,"1279_20m",1.045038
"3301","20190524-1280_15m",2019-05-24,"1280_15m",7.93524
"3302","20190524-1281_10m",2019-05-24,"1281_10m",8.47191
"3303","20190524-1281_5m",2019-05-24,"1281_5m",12.06573
"3304","20190524-1310_5m",2019-05-24,"1310_5m",10.82952
"3305","20190524-1318_20m",2019-05-24,"1318_20m",1.3884
"3306","20190524-1319_15m",2019-05-24,"1319_15m",12.88809
"3307","20190524-1320_10m",2019-05-24,"1320_10m",11.3208
"3308","20190606-1279_20m",2019-06-06,"1279_20m",0
"3309","20190606-1280_15m",2019-06-06,"1280_15m",0.31506
"3310","20190606-1281_10m",2019-06-06,"1281_10m",0.19224
"3311","20190606-1281_5m",2019-06-06,"1281_5m",0.22428
"3312","20190606-1310_5m",2019-06-06,"1310_5m",0
"3313","20190606-1318_20m",2019-06-06,"1318_20m",0
"3314","20190606-1319_15m",2019-06-06,"1319_15m",0
"3315","20190606-1320_10m",2019-06-06,"1320_10m",0.41919
"3316","20190703-1279_20m",2019-07-03,"1279_20m",0.92115
"3317","20190703-1280_15m",2019-07-03,"1280_15m",1.53792
"3318","20190703-1281_10m",2019-07-03,"1281_10m",2.73942
"3319","20190703-1281_5m",2019-07-03,"1281_5m",3.13191
"3320","20190703-1310_5m",2019-07-03,"1310_5m",1.30296
"3321","20190703-1318_20m",2019-07-03,"1318_20m",1.34568
"3322","20190703-1319_15m",2019-07-03,"1319_15m",1.9758
"3323","20190703-1320_10m",2019-07-03,"1320_10m",3.4176
"3324","20190718-1279_20m",2019-07-18,"1279_20m",1.34034
"3325","20190718-1280_15m",2019-07-18,"1280_15m",2.88894
"3326","20190718-1281_10m",2019-07-18,"1281_10m",3.738
"3327","20190718-1310_5m",2019-07-18,"1310_5m",2.8569
"3328","20190718-1318_20m",2019-07-18,"1318_20m",1.3083
"3329","20190718-1319_15m",2019-07-18,"1319_15m",2.20542
"3330","20190718-1320_10m",2019-07-18,"1320_10m",2.6166
"3331","20190803-1319_15m",2019-08-03,"1319_15m",2.15469
"3332","20190820-1319_15m",2019-08-20,"1319_15m",2.76612
"3333","20190910-3-996",2019-09-10,"3-996",10.6
"3334","20190910-8-994",2019-09-10,"8-994",22.25
"3335","20190910-14-972",2019-09-10,"14-972",4.36
"3336","20190910-16-970",2019-09-10,"16-970",5.34
"3337","20190910-27-918",2019-09-10,"27-918",3.05
"3338","20190910-29-905",2019-09-10,"29-905",2.16
"3339","20190910-36-873",2019-09-10,"36-873",5.82
"3340","20190910-37-890",2019-09-10,"37-890",8.03
"3341","20190924-3-996",2019-09-24,"3-996",7.57
"3342","20190924-14-972",2019-09-24,"14-972",4.07
"3343","20190924-16-970",2019-09-24,"16-970",5.64
"3344","20090508-1319_15m",2009-05-08,"1319_15m",0
"3345","20200604-3-996",2020-06-04,"3-996",2.93433
"3346","20200604-8-994",2020-06-04,"8-994",0.90513
"3347","20200604-14-972",2020-06-04,"14-972",1.192155
"3348","20200604-16-970",2020-06-04,"16-970",3.85014
"3349","20200604-27-918",2020-06-04,"27-918",4.44021
"3350","20200604-29-905",2020-06-04,"29-905",5.143755
"3351","20200604-36-873",2020-06-04,"36-873",9.01926
"3352","20200604-37-890",2020-06-04,"37-890",2.94501
"3353","20200618-3-996",2020-06-18,"3-996",2.10129
"3354","20200618-8-994",2020-06-18,"8-994",5.85798
"3355","20200618-14-972",2020-06-18,"14-972",1.94643
"3356","20200618-16-970",2020-06-18,"16-970",3.80742
"3357","20200618-27-918",2020-06-18,"27-918",5.656395
"3358","20200618-29-905",2020-06-18,"29-905",6.90729
"3359","20200618-36-873",2020-06-18,"36-873",4.853973871
"3360","20200618-37-890",2020-06-18,"37-890",3.931575
"3361","20200629-3-996",2020-06-29,"3-996",3.381555
"3362","20200629-8-994",2020-06-29,"8-994",1.023945
"3363","20200629-14-972",2020-06-29,"14-972",3.3909
"3364","20200629-16-970",2020-06-29,"16-970",5.35869
"3365","20200629-27-918",2020-06-29,"27-918",1.57263
"3366","20200629-29-905",2020-06-29,"29-905",2.59791
"3367","20200629-36-873",2020-06-29,"36-873",7.33449
"3368","20200629-37-890",2020-06-29,"37-890",8.008665
"3369","20200714-3-996",2020-07-14,"3-996",7.00074
"3370","20200714-8-994",2020-07-14,"8-994",5.13441
"3371","20200714-14-972",2020-07-14,"14-972",5.96745
"3372","20200714-16-970",2020-07-14,"16-970",4.71522
"3373","20200714-27-918",2020-07-14,"27-918",1.400415
"3374","20200714-29-905",2020-07-14,"29-905",1.784895
"3375","20200714-36-873",2020-07-14,"36-873",7.33449
"3376","20200714-37-890",2020-07-14,"37-890",9.61467
"3377","20200803-3-996",2020-08-03,"3-996",8.22894
"3378","20200803-8-994",2020-08-03,"8-994",7.16361
"3379","20200803-14-972",2020-08-03,"14-972",5.143755
"3380","20200803-16-970",2020-08-03,"16-970",5.09169
"3381","20200803-27-918",2020-08-03,"27-918",3.67926
"3382","20200803-29-905",2020-08-03,"29-905",2.06925
"3383","20200803-36-873",2020-08-03,"36-873",11.8527387
"3384","20200803-37-890",2020-08-03,"37-890",10.510455
"3385","20200812-3-996",2020-08-12,"3-996",5.57763
"3386","20200812-8-994",2020-08-12,"8-994",5.38539
"3387","20200812-14-972",2020-08-12,"14-972",7.29177
"3388","20200812-16-970",2020-08-12,"16-970",7.51338
"3389","20200812-27-918",2020-08-12,"27-918",2.876925
"3390","20200812-29-905",2020-08-12,"29-905",4.62444
"3391","20200812-36-873",2020-08-12,"36-873",14.41533
"3392","20200812-37-890",2020-08-12,"37-890",12.89877
"3393","20200825-3-996",2020-08-25,"3-996",8.038113529
"3394","20200825-8-994",2020-08-25,"8-994",3.17463
"3395","20200825-14-972",2020-08-25,"14-972",8.457225
"3396","20200825-16-970",2020-08-25,"16-970",9.72681
"3397","20200825-27-918",2020-08-25,"27-918",4.85673
"3398","20200825-29-905",2020-08-25,"29-905",5.19849
"3399","20200825-36-873",2020-08-25,"36-873",7.774254706
"3400","20200825-37-890",2020-08-25,"37-890",5.288275006
"3401","20200908-3-996",2020-09-08,"3-996",7.798837826
