"","Sample_ID","biop_152_names","Sample_date","Sample_site","biop_152_codes","Number_counted","Zoop_density","Zoop_biomass","Zoop_len_avg"
"33294","20190910-27-918","Eub.Coreg",2019-09-10,"27-918","3",7,0.207028242082974,0.303536752736476,0.31365
"33295","20190910-27-918","Eucyclops",2019-09-10,"27-918","43",0,0,0,NA
"33296","20190910-27-918","Eury.Affi",2019-09-10,"27-918","70",22,0.650660189403632,3.7821082667226,1.0101375
"33297","20190910-27-918","Eury.Lam",2019-09-10,"27-918","25",0,0,0,NA
"33298","20190910-27-918","Harp.Naup",2019-09-10,"27-918","85",0,0,0,NA
"33299","20190910-27-918","Harpact",2019-09-10,"27-918","135",0,0,0,NA
"33300","20190910-27-918","Ho.Gibber",2019-09-10,"27-918","17",0,0,0,NA
"33301","20190910-27-918","Il.Spinif",2019-09-10,"27-918","150",0,0,0,NA
"33302","20190910-27-918","Le.Kindti",2019-09-10,"27-918","19",3,0.0887263894641316,1.03221694042879,2.9151
"33303","20190910-27-918","Li.Macrur",2019-09-10,"27-918","52",0,0,0,NA
"33304","20190910-27-918","Meso.edax",2019-09-10,"27-918","40",0,0,0,NA
"33305","20190910-27-918","othercala",2019-09-10,"27-918","9993",15,0.443631947320658,1.02159753705617,0.52275
"33306","20190910-27-918","othercyclo",2019-09-10,"27-918","9992",4,0.118301852618842,0.0980867275125323,0.369
"33307","20190910-27-918","Pa.F.Pop",2019-09-10,"27-918","186",0,0,0,NA
"33308","20190910-27-918","rotifer",2019-09-10,"27-918","9995",351,10.3809875673034,4.02039973486189,NA
"33309","20190910-27-918","S.Cal.Cp",2019-09-10,"27-918","811",0,0,0,NA
"33310","20190910-27-918","Sc.Kingi",2019-09-10,"27-918","191",0,0,0,NA
"33311","20190910-27-918","Sida.Crys",2019-09-10,"27-918","128",0,0,0,NA
"33312","20190910-27-918","Simo.Ser",2019-09-10,"27-918","168",0,0,0,NA
"33313","20190910-27-918","unkclad.d",2019-09-10,"27-918","990",0,0,0,NA
"33314","20190910-27-918","Veligers",2019-09-10,"27-918","234",1196,35.3722539330338,16.4480980788607,0.12915
"33315","20190910-37-890","Ac.Harp",2019-09-10,"37-890","161",0,0,0,NA
"33316","20190910-37-890","Acan.vern",2019-09-10,"37-890","34",0,0,0,NA
"33317","20190910-37-890","Alona.sp",2019-09-10,"37-890","181",0,0,0,NA
"33318","20190910-37-890","Alonella",2019-09-10,"37-890","9997",0,0,0,NA
"33319","20190910-37-890","Bo.Longer",2019-09-10,"37-890","1",2,2.40332785374583,3.713926955841,0.3321
"33320","20190910-37-890","Cal. Naup",2019-09-10,"37-890","83",150,180.249589030937,30.8155022070104,0.1845
"33321","20190910-37-890","Cam.rect",2019-09-10,"37-890","9996",0,0,0,NA
"33322","20190910-37-890","Cerio.sp",2019-09-10,"37-890","189",0,0,0,NA
"33323","20190910-37-890","Ch.Sphae",2019-09-10,"37-890","13",596,716.191700416256,819.962772862131,0.322875
"33324","20190910-37-890","Clad eggs",2019-09-10,"37-890","993",163,195.871220080285,161.030056018139,NA
"33325","20190910-37-890","Cop eggs",2019-09-10,"37-890","994",12,14.419967122475,1.66550620264586,NA
"33326","20190910-37-890","Cy.Scut",2019-09-10,"37-890","154",0,0,0,NA
"33327","20190910-37-890","Cycl.Naup",2019-09-10,"37-890","82",66,79.3098191736123,11.0080209829778,0.16605
"33328","20190910-37-890","Da.G.Men",2019-09-10,"37-890","9",23,27.638270318077,265.666382025462,1.47079615384615
"33329","20190910-37-890","Da.Long",2019-09-10,"37-890","7",0,0,0,NA
"33330","20190910-37-890","Da.Parv",2019-09-10,"37-890","125",0,0,0,NA
"33331","20190910-37-890","Da.Pulex",2019-09-10,"37-890","151",0,0,0,NA
"33332","20190910-37-890","Da.Retro",2019-09-10,"37-890","5",71,85.3181388079769,396.734995014248,1.119915
"33333","20190910-37-890","Daph.sp",2019-09-10,"37-890","113",0,0,0,NA
"33334","20190910-37-890","Di.Ashlan",2019-09-10,"37-890","67",0,0,0,NA
"33335","20190910-37-890","Di.Minut",2019-09-10,"37-890","64",0,0,0,NA
"33336","20190910-37-890","Di.Oregon",2019-09-10,"37-890","58",0,0,0,NA
"33337","20190910-37-890","Di.Reigh",2019-09-10,"37-890","79",0,0,0,NA
"33338","20190910-37-890","Di.Sicil",2019-09-10,"37-890","55",0,0,0,NA
"33339","20190910-37-890","Di.Sicilo",2019-09-10,"37-890","61",6,7.20998356123748,54.7069984416397,1.08855
"33340","20190910-37-890","Dia.Birg",2019-09-10,"37-890","15",0,0,0,NA
"33341","20190910-37-890","Dia.Brach",2019-09-10,"37-890","187",20,24.0332785374583,89.2956811191937,0.7421
"33342","20190910-37-890","Dia.Thoma",2019-09-10,"37-890","31",0,0,0,NA
"33343","20190910-37-890","Ep.Lacus",2019-09-10,"37-890","73",0,0,0,NA
"33344","20190910-37-890","Eub.Coreg",2019-09-10,"37-890","3",119,142.998007297877,376.558417339949,0.42804
"33345","20190910-37-890","Eucyclops",2019-09-10,"37-890","43",0,0,0,NA
"33346","20190910-37-890","Eury.Affi",2019-09-10,"37-890","70",0,0,0,NA
"33347","20190910-37-890","Eury.Lam",2019-09-10,"37-890","25",0,0,0,NA
"33348","20190910-37-890","Harp.Naup",2019-09-10,"37-890","85",0,0,0,NA
"33349","20190910-37-890","Harpact",2019-09-10,"37-890","135",0,0,0,NA
"33350","20190910-37-890","Ho.Gibber",2019-09-10,"37-890","17",0,0,0,NA
"33351","20190910-37-890","Il.Spinif",2019-09-10,"37-890","150",0,0,0,NA
"33352","20190910-37-890","Le.Kindti",2019-09-10,"37-890","19",0,0,0,NA
"33353","20190910-37-890","Li.Macrur",2019-09-10,"37-890","52",0,0,0,NA
"33354","20190910-37-890","Meso.edax",2019-09-10,"37-890","40",2,2.40332785374583,7.64922633738972,0.7749
"33355","20190910-37-890","othercala",2019-09-10,"37-890","9993",13,15.6216310493479,27.5367680923842,0.482775
"33356","20190910-37-890","othercyclo",2019-09-10,"37-890","9992",7,8.41164748811039,11.3593992325781,0.47232
"33357","20190910-37-890","Pa.F.Pop",2019-09-10,"37-890","186",0,0,0,NA
"33358","20190910-37-890","rotifer",2019-09-10,"37-890","9995",28,33.6465899524416,16.9410580410543,NA
"33359","20190910-37-890","S.Cal.Cp",2019-09-10,"37-890","811",0,0,0,NA
"33360","20190910-37-890","Sc.Kingi",2019-09-10,"37-890","191",0,0,0,NA
"33361","20190910-37-890","Sida.Crys",2019-09-10,"37-890","128",0,0,0,NA
"33362","20190910-37-890","Simo.Ser",2019-09-10,"37-890","168",0,0,0,NA
"33363","20190910-37-890","unkclad.d",2019-09-10,"37-890","990",0,0,0,NA
"33364","20190910-37-890","Veligers",2019-09-10,"37-890","234",10,12.0166392687291,5.58773725995905,0.12915
"33365","20200604-27-918","Ac.Harp",2020-06-04,"27-918","161",0,0,0,NA
"33366","20200604-27-918","Acan.vern",2020-06-04,"27-918","34",0,0,0,NA
"33367","20200604-27-918","Alona.sp",2020-06-04,"27-918","181",0,0,0,NA
"33368","20200604-27-918","Alonella",2020-06-04,"27-918","9997",0,0,0,NA
"33369","20200604-27-918","Bo.Longer",2020-06-04,"27-918","1",5,0.480039432359132,0.675523374140806,0.365375
"33370","20200604-27-918","Cal. Naup",2020-06-04,"27-918","83",81,7.77663880421793,1.02238363202367,0.152625
"33371","20200604-27-918","Cam.rect",2020-06-04,"27-918","9996",0,0,0,NA
"33372","20200604-27-918","Cerio.sp",2020-06-04,"27-918","189",0,0,0,NA
"33373","20200604-27-918","Ch.Sphae",2020-06-04,"27-918","13",0,0,0,NA
"33374","20200604-27-918","Clad eggs",2020-06-04,"27-918","993",85,8.16067035010524,4.8224702079604,NA
"33375","20200604-27-918","Cop eggs",2020-06-04,"27-918","994",186,17.8574668837597,2.43356651092078,NA
"33376","20200604-27-918","Cy.Scut",2020-06-04,"27-918","154",0,0,0,NA
"33377","20200604-27-918","Cycl.Naup",2020-06-04,"27-918","82",15,1.44011829707739,0.142433314617214,0.132583333333333
"33378","20200604-27-918","Da.G.Men",2020-06-04,"27-918","9",2,0.192015772943653,1.91137768772622,1.15625
"33379","20200604-27-918","Da.Long",2020-06-04,"27-918","7",0,0,0,NA
"33380","20200604-27-918","Da.Parv",2020-06-04,"27-918","125",0,0,0,NA
"33381","20200604-27-918","Da.Pulex",2020-06-04,"27-918","151",0,0,0,NA
"33382","20200604-27-918","Da.Retro",2020-06-04,"27-918","5",175,16.8013801325696,43.9071468769781,1.17109204545455
"33383","20200604-27-918","Daph.sp",2020-06-04,"27-918","113",0,0,0,NA
"33384","20200604-27-918","Di.Ashlan",2020-06-04,"27-918","67",0,0,0,NA
"33385","20200604-27-918","Di.Minut",2020-06-04,"27-918","64",0,0,0,NA
"33386","20200604-27-918","Di.Oregon",2020-06-04,"27-918","58",0,0,0,NA
"33387","20200604-27-918","Di.Reigh",2020-06-04,"27-918","79",0,0,0,NA
"33388","20200604-27-918","Di.Sicil",2020-06-04,"27-918","55",0,0,0,NA
"33389","20200604-27-918","Di.Sicilo",2020-06-04,"27-918","61",0,0,0,NA
"33390","20200604-27-918","Dia.Birg",2020-06-04,"27-918","15",0,0,0,NA
"33391","20200604-27-918","Dia.Brach",2020-06-04,"27-918","187",2,0.192015772943653,0.480556878904429,0.50875
"33392","20200604-27-918","Dia.Thoma",2020-06-04,"27-918","31",4,0.384031545887305,1.37608522718379,0.78625
"33393","20200604-27-918","Ep.Lacus",2020-06-04,"27-918","73",0,0,0,NA
"33394","20200604-27-918","Eub.Coreg",2020-06-04,"27-918","3",2,0.192015772943653,0.301925010507999,0.32375
"33395","20200604-27-918","Eucyclops",2020-06-04,"27-918","43",0,0,0,NA
"33396","20200604-27-918","Eury.Affi",2020-06-04,"27-918","70",8,0.768063091774611,4.52383396252346,1.04833333333333
"33397","20200604-27-918","Eury.Lam",2020-06-04,"27-918","25",0,0,0,NA
"33398","20200604-27-918","Harp.Naup",2020-06-04,"27-918","85",0,0,0,NA
"33399","20200604-27-918","Harpact",2020-06-04,"27-918","135",1,0.0960078864718263,0.113182902918549,0.444
"33400","20200604-27-918","Ho.Gibber",2020-06-04,"27-918","17",0,0,0,NA
"33401","20200604-27-918","Il.Spinif",2020-06-04,"27-918","150",0,0,0,NA
"33402","20200604-27-918","Le.Kindti",2020-06-04,"27-918","19",2,0.192015772943653,1.04544551588039,1.9425
"33403","20200604-27-918","Li.Macrur",2020-06-04,"27-918","52",0,0,0,NA
"33404","20200604-27-918","Meso.edax",2020-06-04,"27-918","40",4,0.384031545887305,3.89886234243942,1.15625
"33405","20200604-27-918","othercala",2020-06-04,"27-918","9993",4,0.384031545887305,0.830424943597511,0.5365
"33406","20200604-27-918","othercyclo",2020-06-04,"27-918","9992",7,0.672055205302784,0.564701236912986,0.37
"33407","20200604-27-918","Pa.F.Pop",2020-06-04,"27-918","186",0,0,0,NA
"33408","20200604-27-918","rotifer",2020-06-04,"27-918","9995",512,49.1560378735751,20.6393660249363,NA
"33409","20200604-27-918","S.Cal.Cp",2020-06-04,"27-918","811",0,0,0,NA
"33410","20200604-27-918","Sc.Kingi",2020-06-04,"27-918","191",0,0,0,NA
"33411","20200604-27-918","Sida.Crys",2020-06-04,"27-918","128",0,0,0,NA
"33412","20200604-27-918","Simo.Ser",2020-06-04,"27-918","168",0,0,0,NA
"33413","20200604-27-918","unkclad.d",2020-06-04,"27-918","990",0,0,0,NA
"33414","20200604-27-918","Veligers",2020-06-04,"27-918","234",1594,153.036571036091,71.1619180342245,0.1332
"33415","20200604-37-890","Ac.Harp",2020-06-04,"37-890","161",0,0,0,NA
"33416","20200604-37-890","Acan.vern",2020-06-04,"37-890","34",4,0.987081082788465,7.31502286561419,0.9805
"33417","20200604-37-890","Alona.sp",2020-06-04,"37-890","181",0,0,0,NA
"33418","20200604-37-890","Alonella",2020-06-04,"37-890","9997",0,0,0,NA
"33419","20200604-37-890","Bo.Longer",2020-06-04,"37-890","1",0,0,0,NA
"33420","20200604-37-890","Cal. Naup",2020-06-04,"37-890","83",93,22.9496351748318,2.46683731962796,0.13875
"33421","20200604-37-890","Cam.rect",2020-06-04,"37-890","9996",0,0,0,NA
"33422","20200604-37-890","Cerio.sp",2020-06-04,"37-890","189",0,0,0,NA
"33423","20200604-37-890","Ch.Sphae",2020-06-04,"37-890","13",0,0,0,NA
"33424","20200604-37-890","Clad eggs",2020-06-04,"37-890","993",104,25.6641081525001,15.213713960763,NA
"33425","20200604-37-890","Cop eggs",2020-06-04,"37-890","994",144,35.5349189803847,4.72752032515984,NA
"33426","20200604-37-890","Cy.Scut",2020-06-04,"37-890","154",0,0,0,NA
"33427","20200604-37-890","Cycl.Naup",2020-06-04,"37-890","82",19,4.68863514324521,0.415730354856916,0.125605263157895
"33428","20200604-37-890","Da.G.Men",2020-06-04,"37-890","9",0,0,0,NA
"33429","20200604-37-890","Da.Long",2020-06-04,"37-890","7",0,0,0,NA
"33430","20200604-37-890","Da.Parv",2020-06-04,"37-890","125",0,0,0,NA
"33431","20200604-37-890","Da.Pulex",2020-06-04,"37-890","151",0,0,0,NA
"33432","20200604-37-890","Da.Retro",2020-06-04,"37-890","5",175,43.1847973719953,174.678753335225,1.21668333333333
"33433","20200604-37-890","Daph.sp",2020-06-04,"37-890","113",0,0,0,NA
"33434","20200604-37-890","Di.Ashlan",2020-06-04,"37-890","67",0,0,0,NA
"33435","20200604-37-890","Di.Minut",2020-06-04,"37-890","64",0,0,0,NA
"33436","20200604-37-890","Di.Oregon",2020-06-04,"37-890","58",2,0.493540541394232,3.27577153833104,1.036
"33437","20200604-37-890","Di.Reigh",2020-06-04,"37-890","79",0,0,0,NA
"33438","20200604-37-890","Di.Sicil",2020-06-04,"37-890","55",0,0,0,NA
"33439","20200604-37-890","Di.Sicilo",2020-06-04,"37-890","61",0,0,0,NA
"33440","20200604-37-890","Dia.Birg",2020-06-04,"37-890","15",0,0,0,NA
"33441","20200604-37-890","Dia.Brach",2020-06-04,"37-890","187",0,0,0,NA
"33442","20200604-37-890","Dia.Thoma",2020-06-04,"37-890","31",0,0,0,NA
"33443","20200604-37-890","Ep.Lacus",2020-06-04,"37-890","73",2,0.493540541394232,8.11672079248222,1.702
"33444","20200604-37-890","Eub.Coreg",2020-06-04,"37-890","3",0,0,0,NA
"33445","20200604-37-890","Eucyclops",2020-06-04,"37-890","43",0,0,0,NA
"33446","20200604-37-890","Eury.Affi",2020-06-04,"37-890","70",6,1.4806216241827,7.45321787301513,0.918833333333333
"33447","20200604-37-890","Eury.Lam",2020-06-04,"37-890","25",0,0,0,NA
"33448","20200604-37-890","Harp.Naup",2020-06-04,"37-890","85",0,0,0,NA
"33449","20200604-37-890","Harpact",2020-06-04,"37-890","135",0,0,0,NA
"33450","20200604-37-890","Ho.Gibber",2020-06-04,"37-890","17",0,0,0,NA
"33451","20200604-37-890","Il.Spinif",2020-06-04,"37-890","150",0,0,0,NA
"33452","20200604-37-890","Le.Kindti",2020-06-04,"37-890","19",1,0.246770270697116,4.25797935019954,3.6075
"33453","20200604-37-890","Li.Macrur",2020-06-04,"37-890","52",0,0,0,NA
"33454","20200604-37-890","Meso.edax",2020-06-04,"37-890","40",2,0.493540541394232,5.35823464644517,1.184
"33455","20200604-37-890","othercala",2020-06-04,"37-890","9993",1,0.246770270697116,0.931866523362063,0.777
"33456","20200604-37-890","othercyclo",2020-06-04,"37-890","9992",6,1.4806216241827,1.00883484149335,0.333
"33457","20200604-37-890","Pa.F.Pop",2020-06-04,"37-890","186",0,0,0,NA
"33458","20200604-37-890","rotifer",2020-06-04,"37-890","9995",579,142.87998673363,49.912680661831,NA
"33459","20200604-37-890","S.Cal.Cp",2020-06-04,"37-890","811",0,0,0,NA
"33460","20200604-37-890","Sc.Kingi",2020-06-04,"37-890","191",0,0,0,NA
"33461","20200604-37-890","Sida.Crys",2020-06-04,"37-890","128",0,0,0,NA
"33462","20200604-37-890","Simo.Ser",2020-06-04,"37-890","168",0,0,0,NA
"33463","20200604-37-890","unkclad.d",2020-06-04,"37-890","990",0,0,0,NA
"33464","20200604-37-890","Veligers",2020-06-04,"37-890","234",572,141.15259483875,65.63587589706,0.135975
"33465","20200617-1279_20m","Ac.Harp",2020-06-17,"1279_20m","161",0,0,0,NA
"33466","20200617-1279_20m","Acan.vern",2020-06-17,"1279_20m","34",0,0,0,NA
"33467","20200617-1279_20m","Alona.sp",2020-06-17,"1279_20m","181",0,0,0,NA
"33468","20200617-1279_20m","Alonella",2020-06-17,"1279_20m","9997",0,0,0,NA
"33469","20200617-1279_20m","Bo.Longer",2020-06-17,"1279_20m","1",117,11.4180172212977,21.6645315999883,0.382898611111111
"33470","20200617-1279_20m","Cal. Naup",2020-06-17,"1279_20m","83",398,38.8407765305681,5.4790875666272,0.163725
"33471","20200617-1279_20m","Cam.rect",2020-06-17,"1279_20m","9996",0,0,0,NA
"33472","20200617-1279_20m","Cerio.sp",2020-06-17,"1279_20m","189",0,0,0,NA
"33473","20200617-1279_20m","Ch.Sphae",2020-06-17,"1279_20m","13",0,0,0,NA
"33474","20200617-1279_20m","Clad eggs",2020-06-17,"1279_20m","993",71,6.92888224540286,3.95181969628201,NA
"33475","20200617-1279_20m","Cop eggs",2020-06-17,"1279_20m","994",355,34.6444112270143,4.00655779869969,NA
"33476","20200617-1279_20m","Cy.Scut",2020-06-17,"1279_20m","154",0,0,0,NA
"33477","20200617-1279_20m","Cycl.Naup",2020-06-17,"1279_20m","82",76,7.41683169930447,0.856928980676092,0.147075
"33478","20200617-1279_20m","Da.G.Men",2020-06-17,"1279_20m","9",170,16.5902814326547,157.995081606816,1.38177960526316
"33479","20200617-1279_20m","Da.Long",2020-06-17,"1279_20m","7",0,0,0,NA
"33480","20200617-1279_20m","Da.Parv",2020-06-17,"1279_20m","125",0,0,0,NA
"33481","20200617-1279_20m","Da.Pulex",2020-06-17,"1279_20m","151",0,0,0,NA
"33482","20200617-1279_20m","Da.Retro",2020-06-17,"1279_20m","5",1,0.0975898907803219,1.16604591751829,1.5355
"33483","20200617-1279_20m","Daph.sp",2020-06-17,"1279_20m","113",0,0,0,NA
"33484","20200617-1279_20m","Di.Ashlan",2020-06-17,"1279_20m","67",14,1.36625847092451,6.51507191685421,0.880291666666666
"33485","20200617-1279_20m","Di.Minut",2020-06-17,"1279_20m","64",8,0.780719126242575,2.04977615283207,0.763125
"33486","20200617-1279_20m","Di.Oregon",2020-06-17,"1279_20m","58",154,15.0288431801696,100.291887801281,1.073
"33487","20200617-1279_20m","Di.Reigh",2020-06-17,"1279_20m","79",0,0,0,NA
"33488","20200617-1279_20m","Di.Sicil",2020-06-17,"1279_20m","55",0,0,0,NA
"33489","20200617-1279_20m","Di.Sicilo",2020-06-17,"1279_20m","61",0,0,0,NA
"33490","20200617-1279_20m","Dia.Birg",2020-06-17,"1279_20m","15",0,0,0,NA
"33491","20200617-1279_20m","Dia.Brach",2020-06-17,"1279_20m","187",0,0,0,NA
"33492","20200617-1279_20m","Dia.Thoma",2020-06-17,"1279_20m","31",24,2.34215737872773,6.07154859547003,0.661375
"33493","20200617-1279_20m","Ep.Lacus",2020-06-17,"1279_20m","73",6,0.585539344681932,6.32013548382588,1.33816666666667
"33494","20200617-1279_20m","Eub.Coreg",2020-06-17,"1279_20m","3",1,0.0975898907803219,0.352723839806128,0.4625
"33495","20200617-1279_20m","Eucyclops",2020-06-17,"1279_20m","43",0,0,0,NA
"33496","20200617-1279_20m","Eury.Affi",2020-06-17,"1279_20m","70",0,0,0,NA
"33497","20200617-1279_20m","Eury.Lam",2020-06-17,"1279_20m","25",0,0,0,NA
"33498","20200617-1279_20m","Harp.Naup",2020-06-17,"1279_20m","85",0,0,0,NA
"33499","20200617-1279_20m","Harpact",2020-06-17,"1279_20m","135",0,0,0,NA
"33500","20200617-1279_20m","Ho.Gibber",2020-06-17,"1279_20m","17",0,0,0,NA
"33501","20200617-1279_20m","Il.Spinif",2020-06-17,"1279_20m","150",0,0,0,NA
"33502","20200617-1279_20m","Le.Kindti",2020-06-17,"1279_20m","19",0,0,0,NA
"33503","20200617-1279_20m","Li.Macrur",2020-06-17,"1279_20m","52",2,0.195179781560644,4.26797412362088,2.0905
"33504","20200617-1279_20m","Meso.edax",2020-06-17,"1279_20m","40",30,2.92769672340966,14.1871453669527,0.958035714285715
"33505","20200617-1279_20m","othercala",2020-06-17,"1279_20m","9993",131,12.7842756922222,40.5597876044214,0.6734
"33506","20200617-1279_20m","othercyclo",2020-06-17,"1279_20m","9992",340,33.1805628653095,34.2499638652514,0.4033
"33507","20200617-1279_20m","Pa.F.Pop",2020-06-17,"1279_20m","186",0,0,0,NA
"33508","20200617-1279_20m","rotifer",2020-06-17,"1279_20m","9995",1370,133.698150369041,52.7833793262223,NA
"33509","20200617-1279_20m","S.Cal.Cp",2020-06-17,"1279_20m","811",0,0,0,NA
"33510","20200617-1279_20m","Sc.Kingi",2020-06-17,"1279_20m","191",0,0,0,NA
"33511","20200617-1279_20m","Sida.Crys",2020-06-17,"1279_20m","128",0,0,0,NA
"33512","20200617-1279_20m","Simo.Ser",2020-06-17,"1279_20m","168",0,0,0,NA
"33513","20200617-1279_20m","unkclad.d",2020-06-17,"1279_20m","990",0,0,0,NA
"33514","20200617-1279_20m","Veligers",2020-06-17,"1279_20m","234",51,4.97708442979642,2.314341414243,0.111925
"33515","20200617-1281_10m","Ac.Harp",2020-06-17,"1281_10m","161",0,0,0,NA
"33516","20200617-1281_10m","Acan.vern",2020-06-17,"1281_10m","34",0,0,0,NA
"33517","20200617-1281_10m","Alona.sp",2020-06-17,"1281_10m","181",0,0,0,NA
"33518","20200617-1281_10m","Alonella",2020-06-17,"1281_10m","9997",0,0,0,NA
"33519","20200617-1281_10m","Bo.Longer",2020-06-17,"1281_10m","1",742,86.0082687329516,121.7077136199,0.3760125
"33520","20200617-1281_10m","Cal. Naup",2020-06-17,"1281_10m","83",198,22.9509935432944,2.02304082005397,0.1207125
"33521","20200617-1281_10m","Cam.rect",2020-06-17,"1281_10m","9996",0,0,0,NA
"33522","20200617-1281_10m","Cerio.sp",2020-06-17,"1281_10m","189",0,0,0,NA
"33523","20200617-1281_10m","Ch.Sphae",2020-06-17,"1281_10m","13",0,0,0,NA
"33524","20200617-1281_10m","Clad eggs",2020-06-17,"1281_10m","993",25,2.89785272011292,1.66832653395077,NA
"33525","20200617-1281_10m","Cop eggs",2020-06-17,"1281_10m","994",455,52.7409195060552,6.94784836475163,NA
"33526","20200617-1281_10m","Cy.Scut",2020-06-17,"1281_10m","154",0,0,0,NA
"33527","20200617-1281_10m","Cycl.Naup",2020-06-17,"1281_10m","82",162,18.7780856263317,1.53942700779082,0.119325
"33528","20200617-1281_10m","Da.G.Men",2020-06-17,"1281_10m","9",46,5.33204900500778,44.6994869713883,1.4258875
"33529","20200617-1281_10m","Da.Long",2020-06-17,"1281_10m","7",0,0,0,NA
